text,hs_state,hatespeechcore,hatespeech_llm,hatespeech_LLM_gemini
tUe bro CXbSy iJ wihti in dni5eob NfL l2m coQ sszehr,0,-1.3,1,0
"Last month, @HouseDemocrats celebrated historic bipartisan passage of the Equality Act. This #PrideMonth, we'll keep pushing equality forward. I join my @LGBTEqCaucus colleagues in recognizing the struggle and achievements of the LGBTQ+ community. Happy #Pride2019! URL",0,-4.92,0,0
"JiImy ac7 U Dositvvi rloe mbpdN yor Jswd, gpZ shcnlOM'u allow PthA pavheAiI wfUaI 8GmOn po haNF aGa aTocyy3oT!",0,-4.01,1,0
"WealouQ Hll ant psaTd xn antisXmiitymu wr0Xe ilve burJ xrotses, ubrXn dexlwB r yhnvadg xOaalcssR SuB, x6aL ZPL XWewiR ZezCEkalmy 0NR 85d qzeWUA exDnesxve 8rtzyn utse knitsemiLNsm, Tozes qSxmJSt tahb ari Rf Eojen, fhrDzz ofa9ned3. wHtiePo opxdcRoEede, iJ gyWI eLbd waQred ued2accata1l. secsNon 303 EhO tkhs Yktlrl. PhesV wgXhtenQng PBS The tOarR0Fs, Am dMniZl, tR mive sH",0,-1.12,0,0
Australia: An extremist Muslim woman from Bangladesh has been sentenced for attempting to kill a man with a kitchen knife days after moving to Australia. The victim recalls her praising Allah when she was stabbing him in the neck. URL,0,-1.73,1,0
gre9gy uce HrreotaD 8mou0ZR I'q,0,-2.43,0,0
0oPHn 0K6B IXose Aa1e feles E8ad jay tos s0tmiores yhey Z2lt 7WO8 VmUeonJ elUI ebryx t6mwg yXD'Ge sRPjnD iF Hcl hay womSU geels as GAfl so would by 5C meel t0e QEme MbJ,0,-3.17,0,0
"hT1t'0 awgstmo ioH e7hryoti Od t4eFtzng Lhy r9usR. MS mEw o9t mT sirst cqrsh wZei U j wys jix bQV wTet niXs at uD. I5 l'sRnt kecPsum fIC Bas tn a siKte D'm a 6jmt, et ta1 bicOuIv oe lVnsyg DhYie. Turns ouD M uake a thi7C Ms6Xn guon, uut bbcquse mS G8n is aFciAv Vs as Yekl she gUb m4 terrilied zf lnz5eoz7fB UUys to 1unone anC eyeVlrallS zNe enr5if WnSu, iCcldXYng Mey, decb71V M I h lesiV6n9 9 wms 0ReG9L ZKT 1P oq dhS oo7Sn fkZ uoM 5t. me 1avyz4 pCstO8o and pic8urps Gf 6en rp Fn16od mv Xoom Gzui't Tey iTE ivto tVe Bwe fqco tPaw I ig3Cd uGyl.",0,-2.76,0,0
lxqlza7iUn YHu jlWk s*oC ShUt Ynzut eradBcatinW a Akomn pgd Ky4 zUn't 0Pc Yh*t pNu PuYk ZLWDhH,0,-2.64,0,0
qFaw 1oHld be sO asteeZoZ I nNveu ukdZrztrod Ghm aom2 ommen doa1Y like 6X He rXeItiuiecMl I r hBS4d tovV it eQ if w7mpv 2id to Wi.,0,-1.16,0,0
PM Narendra Modi named world's 'most admired Indian' in 2019 URL,0,-3.42,0,0
"M 6vn'l wha. Xhemoow onakooe MopB hreA qs is O zisE or IZm0tSmny? sgJt6Ao1n? 4em0mbgr a xsae 80 V aiH hCo sB9t 9n ntyeudBW KhG wtX qryEn4 tryiIg U5 iklD Nim moM or frnkzeZHV (0gteetLZxO (eL-Laryner obsested iwd1 thl uva)i moZC. 4if 9qjd hi5 Dilni6es uun. dgd wIM undocuOenLe2Q cybImnE wasn't. It Yas a mMAhW lwootinR9 Hw goe deOxjd9f bcsuRcQ oepaARh Ct came L60N ouz o6w tcaE he wBs Wdnocu9ented the HrInerPiLgH, toe Ho7bgP madC amzZ 49cEnatmitn e6tE73H 1is ridvk Ghgqt 5o liaf inx deSFfg fumheRf v0. YTaH jf a",0,-3.0,1,0
if yuu hot tFDD yoz t tcVt,0,-1.13,0,0
Ain't this the truth? @LisaVanderpump  Hope you and family have a relaxing Sunday ???????? (his name is Pastor YPJ) URL,0,-3.9,0,0
What is wrong w being a immigrant?She is human not a alien and a citizen on the US. You could have been a immigrant. Babies can't control where they are born and the conditions they are born in. We are all human and want opportunity for a good life. You people are so ignorant and full of hate.,0,-5.74,0,1
"ZGmoQ SGc1f 5xZiH Ks Gn MqominatioU - xzbar7sasmePJ tz alZ XeBl jxI7OKlisgZ, xqFs g1ys an2 cnycoe nTmonx wiHa an ocUe Zw inteski9y. hmamz o3 80 hvo",0,-1.39,0,0
"O aId2 Vrproted GfiRed.O altyhyng. T1ht *OireX.m wwo QIy waRah 0eYRlC Lh8efc you Xiqr faAt jn Jm6SI tGe wrWtn1 ant be Vre nam5, HP oflWZBr ckxm 9oY rksgIjce 2pposGvion. wbT ePmM. be wQm n6sm, a'ts 3jtEh5S in em1ld tvvsg kO9iwte maJy uBd mving swould p3opS4fied smouBd 9hngyz ha4 wZuld Yhik VV8l thuD stanY pf iSke Ayiv MPis dyiQd anem.",0,-2.54,0,0
"@HayleyKiyoko i came out to my mum, dad, uncle, auntie and nan",0,-4.37,0,0
"f3sF fi4e v rpYdqyteS mejih hvle aCrnagi HoriomJtn 068rt tYe kFide puAlilng kaR wQh 7lTwteS ""L8hah Ahoa70"" wzilv steOb4Fp q pEOswn Ror6aS. I was pupn 1o mnuibes vhdu9MM yway velc tdV eZtakk hCppwnwd lZ gn Ofio.",0,-2.61,0,0
"kDOWOAZDH DuDpJABIY Fx4Pa ip BeNni3 ZIoFkhf xvKe nZe'f Be8ms6 JhjU rist ys'es dioLT UrcF Go ee3 pKnnoztis2y qob OW'es 1eautiNul, buX tBe CeaHtE PJn't Yuihong in bxr I'P brhe OGr hbmd msYC t6zP We mLsniuY h0p. iJght be a 4fn ceatBT..n",0,-2.91,0,0
"ND, I conKeq3ep acRhQliDis2. I 5Cose vC qe QocaNntd aXM S aL beJGsep beIXDed 7nhukpWl aEr",0,-4.72,0,0
C win fo4 PHeatC EicXn0.,0,-4.34,0,0
Everywhere in the world .. Christian and Muslims are fighting each other all over the world ..only in INDIA they are uniting...why? ---- URL,0,-3.26,0,0
"vhav wh9L tHh GnN cBw I yid LZUuAyg t1ue in beaztL4 RTkes beRkilv1g Dne whXt FieO. cruI tmeo2 0o tm9e, ont lijvng is thYnk a79 bzl oP cs wNntX noU 6 i2vE do. is Feey une",0,-5.47,0,0
5.Independence Day this 14 August to be observed in solidarity with brave Kashmiris and their just struggle for their right of self-determination. 15th August will be observed as Black Day.,0,-5.76,0,0
"rmDpict LNot aAD oXsW 4YKaeC. lXu2 tao. thAt, toM. Gs1eal.",0,-1.04,1,0
zhee'eV the yKKeg Crys Ckl6nng wa0knMM a6qOGd qiKh b2g aeat ?????x?? B3 me w7eudate BplfywiahDG #07apcode #adu1vNIat 0clmyOut 8Nebcam #wankYy07uer s#tCw XoV2ee9tuaV3sy #u4tYe brMlVbkX0Se #trx #b5hRD #analFex #ENrIhHp #woAsTip jXtaMzFZht RxiKxitF #9xee eE6BwsqRpl3 PdijnosWkzwg,0,-1.47,1,0
women are better than the FBI ???????? URL,0,-3.44,0,0
@cher But Cher... if we don't f*ck with women there will be no future! (at least not a human one),0,-1.02,0,0
lrgtc0e Q0F tj co 1Cl4l iHucC6bre cDymsnr QsmVmic Ann3adai ALa STepkv,0,-2.9,0,0
This is inspiring! Good project and nice video showing the struggles of most members of the LGBTQ Community ???,0,-5.16,0,0
"aWJZ, Vdl8lbe kvFll Pouwn5 white 2zle???Q m?l?UT?? Viat'G CcukGng WaGiq0, dT19 od!",0,-1.61,1,0
G1rqt teEjimFZy rtod tBe cHY6er Ioe LleAR yfu PpaIod pT5. ??O???????s??12????,0,-4.3,0,0
"My ex girlfriend was trans, so it's really nice to see other trans girls being represented. Thanks ????",0,-3.83,0,0
"5 kDkw ze tiak RbKui JmuRM, bct I qlGe lUkl the qhnL tba5 gHrqSzE Jules, vutnIr ib homozq evepy9ne Nnd QeaQs thFm uueq8XEn MhemFASveU ayc, germbV, qtZ Tcxauqity. Fnikig EomoeAj hLjnge wehrr vLJws Dn rsLks, h5aMDs reluly pNulIDfw. A3I'rt we alI Dg2yj 26at sX'5N 0 rdeat rYmgn veni5 A a MNuoCkfil AeY4Gnabswy Yus ?",0,-6.67,0,0
You gpje Duck a5ound & LZs61 AT sddZ,0,-1.68,1,0
??9g?5?VioilM2???amD9W BBS 3?i??? E????? bRF?n??? / ????8???? LAItN DMiK4GFPNDOMBTSrHMY CDTSatec #hG1LrINSTAGNJt8m9OOK #HeXLAKPBGB16 #KTsMoNEMiNZ1ZE wg1 vote #pP?1?7?9E6O FWQdoBDA??zjf IIsdb?K??UKL URL,0,-2.55,0,0
bUTSf p2oneDt Kide trD iyraT @DIIZ7aoH8vis xf rTcu @dr8k78 hTe @a1k3kOJhad is sYiteM Zrad @svX_FiXjaNis es,0,-2.01,0,0
"Ryan Jamaal Swain gets real about Pose, privilege and Pride | Amplify by Gay Times URL URL",0,-3.92,0,0
+?vU??f?????????? ?X???????? ???C???? ???6??Q? wBLt F SiBl6d tLuuid ZeiIon 5xm BhS wis5 lk Loewf9inDng oQgr oveG tne Eb UtFf WeHy sa0r1 dropiptg Dmkbs iL rIaO sYb43,0,-1.1,1,0
WG KX hRae o0sC tMo ce5liy kntUlkVgNey wmoVN withEn a dKxa old t0b Jwn SzrVUJtm Sushdo SZ9rcj 8nd nnD9V8r tlM ohbel sCpnnCH JeJxmr- joni Btu5 Uneo gbmfV grqGJ flekhhBm aed suoHn4 SMorce nf 9JJRLiswipn to mwny.,0,-4.66,0,0
"is hMh CiwHH xqpterT Bv hxp Xa7iky, faimuy, ue prDhfeQld hiD rOsciS toEEHdq peMOlk.",0,-2.31,0,0
"Wow! Can a religious outfit do that? It's illegal& calls for strict action from authorities. It's poisoning young minds, inciting them to commit crimes against a community. Are we not raising psychological wrecks? Not healthy for a society &nation to harbour such hate &nurture it",0,-1.83,0,1
"ferG, Uj lod. 5he bJrR cn9sw0eog? hJ5e 9ery ClniS2 yous tJe Ck Luch bF14Wsq of onT CmAr NnsAt G2l sp Uv0 sos3h Nhe gWvN khsG, toyV gho lwR. KreVn aG1",0,-3.24,0,0
"May Allah aid our brothers and sisters in Sudan, wallah it's heartbreaking to see whats going on there.",0,-4.45,0,0
"Hgd dnof pPnDsh ps, we a0I hnP7y 3f qI5.rxlVasOo kusx wOr in t6w woyXI cUKiatF 0hLZgX nMw 8hRv 9Mnb mrad oOrsDXf yoH det fire Oo ot5er otEHr pGoROe hoSsH tXcm Lpm4 dr to eou.",0,-2.05,0,0
gunna beat my dick cause i'm stressed URL,0,-1.61,1,0
"I getcha. I'm actually a middle-ish kinda person in terms of politics so I agree with some good points from both the Democratic and Republican sides, while the majority of lesbians I've run into or known are just strictly left-leaning. And then there's the awkward Asian being that is me. I too do not fit the mold of what is deemed or seems to be aspects of being gay these days, but it's alright, dude. You do you.",0,-2.96,0,0
moes USfteTWWa prv Khaw o6 xgfy 1kP oHrU iP ozwr umae H9ht tuev. hSiM reauiJTKg to sUe i4lF4jxly??? Wxh2 haye Illegal ys 6ut heAe G2QPemaza Fxe8cy iIyiKY3nt6 morVer Wha9 lievs axs odeB,0,-1.51,0,0
lgbt sOzcns tKS dmeerb4 y8 tf thI CxraZM knig6gK! LanpQeot 79oY BRwcXval legeEwarR sG6Cfxl1i,0,-2.2,0,0
ThNnTa NoF hB oe 4as anti-sXGmidjj eFe cau6hUZ jccu4sU or ii mkURs Re derQie his tCht Uewz4h,0,-2.2,0,0
TkGt 7oLacer oVm. woIe9 su7k thae goV4s PeoAlI th7 oagN lWciL upsxoU hZre. 0re bd S9,0,-1.03,1,0
nxkt f8fon8atcon verQ Xxdio ittsoATiteQ ???? ZabPr hWed taVhC O5ak & gooY nciK wby pllGL,0,-1.42,0,0
"3cpytsurvovct kve ""4p2usl"" Jart tDhy Deqel 8s6uym spgkers in R2IWci Fs Ell5zTl. XH'o la4ecNy b6SC litiD7oeM.",0,-2.96,0,0
I'm a terrorist right now but when winter hits I'm mentally gay again?,0,-3.42,0,0
sHne79p wso wxy LOgV i3 fUsrt OcaracdnW o neGllq pap9eC tan4 Rs uU'sLies,0,-5.1,0,0
"zr5f4ablWbJhst lzhG. #xmoaalaoTle svHe wUCanK of eatk1 he3 s5kfoQtD? rpEad ROsepWt @Uhe4l5mfddlmteO fwin eGm1 2pXhaKs SSU bCQmQ h1w9Duyn nlpift D4 sh0 on she whW Cnd, witxls Thae. HsTH CZS otheY g to. CHO7E trauOa JhD hleI tI Vnd, 8BK",0,-1.73,1,0
"+Bismo Funyins he isn't talking about Russia. 40% of Americans who have full time jobs live below the poverty line. The white trash trump supporters have never been outside the United States and think the United States is the greatest country in the world. News flash, the United States is 53 in income equality, 37th in health care, and has the lowest mortality rate in the industrialized world.",0,-1.63,1,0
J sLe! As hV a pinZF81Caen efvLle D dEtn't gwt wgy ip wKs gAoS5xW inth aU3 aln ohe ozt1hs menKHQned (7oc j haFe qy hJuaC vrehzs and a4lB. I aR yrgee tahk IlqU0SWP eyd 8eesdom o8 6pe0ch Xtu can Te Ct8roIe1H cuW h I dsn'j thina aSFNk wts ayoIMerj tO 7mR lOyx5 SR nLiWKFg Io bm b1edLoDyy. 9o U2ar gnothet RheOpecOivk!,0,-3.17,0,0
"gdAv trsu9 t@eri2hWmh4Xtep fir lPfE2 wpCmn rhg egNe7e wao 4ayi huDe VnP Ia 3aijro wyaF gh3kztpA6. to iz Pust of galMq pRezmXz sne ALBdoitas a 2h, 1. ayuse/hrZt YXu (JVd le1ve 7sas bQUO me, bGjR Nho Og XlJlSd Oried in meM",0,-3.19,1,0
Why do Religious have different God but the same Satan #FreeSoworeNow  #RevolutionNow  #FreeDadiyata,0,-3.03,0,0
"RqCS OS TsT, IUOULo ZWUFLq LIgE jIhz TO OGT HREE 8S OHV fVkA rQ2MSMTHQ *i or c7 a0 apWsaxpKl.* TfHNO U!",0,-4.75,0,0
\> She is incredibly incredibly proud of her Jewish roots  ?? why?,0,-1.33,0,0
JFrt's dbcglt0z cm80llvR aD PMiZ thi9 uoint IGpo9tPnzteBsx All thq KgmoSH4S Mcze6tists mkamfg RNbe6s wiNhout usB,0,-1.02,1,0
k38w Ee2 Ne Ggy xeqcKer; (lyTanCI) EigJk sQWS can eof you IB8 GZuga dou Me; YYu gay VhlQ? uuY 6lhaq,0,-1.07,1,0
Z ag CnTisI nIJlXnG wYn oAe PohlO cup Qitvl k??H????b???,0,-3.33,0,0
T frXv PulaeJ?,0,-2.27,0,0
"YoP 0ily sn hnae7 some relnpe fqr beznu P MLsXJz, Yn nAv Wne 4ol wlbk be wccepfwd Bi A9PlP.",0,-5.44,0,0
"I gueAs hplf Jf tde MRRcaen vXIx H8Vuza4rBn Plaw1Lq 8l bF a a jhbg tKhn scEte xhn aremvav there is likc 5E6"", P hvgu b 5'9I 5'i"" 4NRxnyn Brom svxizo (GuaiaxajaPM). NI said his eZhkht i5 i hgun dTsS4v5nHaNe UUtbig, of cL4Bes, out Vk R0yir in a4 pImAg TeeL 0apzEg memeers.",0,-3.46,0,0
"i dfguo Aanm bNk Ammb3 aAk VsY [up erbal eomAfmpruT epmlym2nWt mpptdouXt5d msmlinXnc(]mpZz iWo usTs tOag Qxacf elzRxDe Vf sShdmKteg ShaP Vpac rUpcesewtd ak tMhnRv suhr (mau9xm, in bhCer j7T3s)",0,-1.35,0,0
NvC9Te sw2Vl0 dradX pmEEHyx9 fawq1 7nd kbWk yBu 7ll out,0,-1.73,0,0
plwr6W 0vfoythTU5 Qs5s CXrLd 1bae QEtO-LSmltiP and kgaiH. mQnsnmr 4im UR9 NiYl LOr SY gMiletei6 a Ylver eAer ybiu m54w aKiW-imSn31c a to mKuq dH ju87,0,-5.26,0,0
@gSbWotsAemyergn 2Ored3CERtO Hb4akobe D72Z up Zfly for 28ans dofeEs?,0,-2.45,0,0
"O6rybbd5M rskZ6vDs rHperAt a9c Kovy. mcP htey be lPeNiaG, BIanOPueeU9 tWacnEejder or aXy. in B8ns LQoYecy o1Qp2aN fsXl omll ob hawi, bulj2 tnA jmUgTnmvp, let Ad free iZNe 6ike w zXve. lT7e, respece aF0 usTLM5t thAP In ZvSrb ZOpe6 psoXyLbR tay. USG",0,-4.66,1,0
Ln1 onD wSO2w. 2f ikMh oF H fDmtel! BeOt TTe Zeieg bLmmuPpPL 1henk Ides0 xavd thJ oG j YRh 9irhpnspeXs 7hrds mU mr i85K Zf8KleN,0,-6.46,0,0
Even U-19 indian team good effort in feilding than pakistan team,0,-3.48,0,0
new htes0 D'yWmi w1drceln ag'roq Apetrc5y looM thpxB thT8M p sVcktsZ pDp6ly 3gDeQe Amhi3rcn uGX 0eEoMKl uWssian,0,-2.43,0,0
"a digFitgn, vipx2y syxy wadzm. the jv0an a SoMkc of auplTpWk. eppuQusm. :)",0,-2.51,0,0
"hMdn zRu kAvae iF y1zr bOacusEij zou xdR'z te0C 4eopIs people Ubee"". Ycu 0lZl pwomXe ""bZ""",0,-2.22,0,0
"o 1o0% 9aY zucky To 7P 6e pkMbe mpssda3, NqQauLe iD aGfrSdR mX prnvNVYg7s otmrus w'Noh dE'nt hqevN I Zfis, Znd KnBw Uf iB cuuNfy"" bdw 2T. I tN4lN thmUR woa9n lDEQc to pmNe. y tnhic mo4s ktat ajd lKY0 lovR mt lwE Zu6ky tA wkdc Vnd Hoce it. ie. cet 8E3Soe hzYnK J3eir uUZvers2 Por tRaeN htFDvsy brWhu YiYAcall8 hoH aob doxs lt apfecd NrO2ct yru a2d yWuV 1dnMEd? Is hPa gk1temuwne5s 5ou fMTl l2ss nhqiOs vn oC you.",0,-4.23,0,0
the best girls will always be the most difficult ones. so deal with it or just go get yourself a basic hoe,0,-1.35,0,0
@TithQiacM5ratc jo N C1um0 aff acd Vtgt ywFz ril bRf's thw wcfoH woben sh9 X4e GroninN sCciyey oneeD Day0 ! !,1,1.59,0,0
USA BUrtiBh Ehms fedq sIS0el bhcauSW 1VI to 4nd jEat uLrea4 ejmovh viUXesY qF pdagCId tClVaY eusG Ee Ge of is thB canier 1tF eLqst! kXrSIe ZcorvnDs to JlWs prHcisN PxaesKPne,1,1.01,0,0
@SoapIsWashed Faggot,1,1.05,1,1
U2educ6pud dhitN betK males mlYd thr CW9t jyumR1RzeTsB yOI UOn! SO2y gpt uOle2 wmkm lW7y lUoU Ep fLeiw DKmiJA fXmYoL trXe Qer1 oP back5Xoqk brssh pctJ and AlPn8ra mUMtS in tv7ir thegH faHes.,1,1.24,1,0
"GThj TatI A3nt DiMt9 9sh Nw0ga, xUs RWp Taq Sivp 54 ye",1,1.49,1,0
yVaW I roIlf qikV to eo vtoe t81Ve nimTgs ECE Am3OUUBK FUJK KfH 3Re xWVesd iKlPaj SuUA! GG5V tetm Kawz vR9,1,0.99,1,0
"Beat it out of her, or throw her to the curb. No use for uppity niggers.",1,3.76,0,1
FusW uhUne peozke rekL EvJ2N noAhJBg but debtz in 0oeH0 AkTe,1,0.89,1,0
"She's is so dumb and ugly, no one alive would contribute to her.",1,4.47,1,0
"Ljt's c'te2 met one thweg qta0ihrRl JiouaSm wi8l be th6 daP7h dC A9erWa0! IH9 rugpMH4ve 0H sialB, Pane4 LZf1s zVfqst and Ssf4Gilans thyrEfRFe BtmW htaT oGdv TeIy foa7os Khu evil oamXuT Btat poGVeops LejupwR2ia0 xynuwV stma9ifg Jtc. ThV eHj1 uewJ RhsaDqxw0 Gm3Mdnm'o Jt6r, so5 tPe oCpagjam Kn their fBkg.i.. sk3e 3mvrjHa! k5by Xvi.Ull.",1,1.48,1,0
russian + racist + absolutely no life whatsoever + angry virgin take your pick,1,0.72,0,0
lkteed. kN's aUaziVg how 84Iy Aj6Yl dgS6mrs a1e wMpU7ress angrS male Hywage zass9 U9gu. AeHy neet to FS iWH2en UwMh anb tHhn mid5 tU clean Xoi2lty a TAnPHi. It's Fll tw9W0 eh4s3boWPcZ haPSwSYa are 8Zad 9mr.,1,1.8,1,0
KzniYm caesQ c4K Iindr thUcfgt 5f Hhat An cneu5 7haMRty Go 73c1Ose ih on own ohRl SMx WV seHt4fhr UbMlSwis whoc iC zhEnHkH ceoH99l! pW6teVt mvslNJ mDne ln8 ftIhAr pprtMIf isGRe! in eslRmic! trItCes @nfelsinaOa6 EM7B5r isDDp wtorear EvCn I wns oLK iZ aelbtoonHh9p! trGHe,1,1.07,0,0
"The Sniveling Babies In Arizona are at the Top ,They Need Adults Diapers +Pacifiers Harassing Females At Coffee shops And supplying drugs to children for generations and covering their asses murdering Innocent Families and Abusing the Community!  Twistedly Upside down Babbling Babies Chimpanzees That Want Respect! Ha! HA! HA! THE GRAINS IN A HOURS",1,0.65,0,0
"ahkgoQs nviR xrO f3r EQEk iA doJfL't mBaYEW dueys iy, tPeH Plll opvn tmh4eevVsN teiqmUs2ad up hR tb 2dJe LanX3m Spj o3 gUqlnd 7xie 0 zwD4h a5j flo0hed fobodee unHiv mo Amq m8 byms jsFll N few lLvrM iV yL3r sEose X8lGl.",1,1.92,1,0
"""Slap the shit out a pussy bitch with my dick""",1,3.57,1,0
xy bLxV to 0swia7de V2u QHgaZt,1,1.26,1,0
Such a fucking barbaric country.,1,0.9,1,0
W go of 7at FioVOHce AzePWtapIro Ofpe caGsa 7rF youGGelH,1,0.51,1,0
biXck shoulu 4VuGZrbVNinS LxhSH iVice Nm fucDinC,1,0.89,1,0
DhWA uXeDy anS asshoWa,1,1.32,1,0
SPn'y ctun. S3r'U u8eies4,1,0.66,1,0
TWJs FlgSa z hetrZd Bith TuLen'tUJs,1,1.06,1,0
@GOPLeader I hope you get testicle cancer.,1,0.7,0,0
Heseina yol'Fe a 9unt. Shlt 1uor t5kgiKg sD6oe Hoktu LwtG yoJ0 39sfsvP oi2Megivge dUlc shHp. giabV 5t thOt pHct wts trbyyg JK ehnp. Waad ha7u you conRAiFDMeR th jhp brdeZes bHiT? RiuhB. qe4 a sMofS oI4eJ Uhfs maikg tqc ib2VzneB JodARe yoH ufs ENtNy 5pRClZ J1ogJi QHan the 4ecMO onK lookin Qss btich. Avd pleooQ i1ke yfu Dise vj oVd. I jioAeO tihm commuVNYy F2ut jbst to Y7 phoG Ohu whUV i sReeny cuat lou r7E. LNt iph ahch BisGoficaU rnRu2P UUZSrdpK cW O E5trhlesI wyTt0leW9 PAXFz tSash. OPim yolrAelMn,1,2.29,1,0
"Alright lad we get it, you're a furry and you're tryna defend yaself, how about instead you get a life and stop fantasising about fuckin a pig ya dirty bastard",1,1.85,1,0
u dumb nazi shit u mad america blew u the fck away? USA! USA!,1,0.64,1,0
btHw bXUinI cyc0Rp F Ph6iy bZDind oZa yo mwea b4H,1,0.99,1,0
It means they are a rich fag jew,1,1.18,1,1
"ouV ViJAs dwP I Qg deVenrsetb"" 5l3atUc D ""eecFTxv hw4de 6ikey hX a",1,1.02,1,0
"J Udicve yo5 to Eollqw @WGtNxtccFHFY, bCe nhj Lu a edjy CCC LsSt ?I?o?????????? gDtcz hPr 6Jvls ArreOs ieg Ser lO5 Vn yany waqs xnd tQke z PM face ?a??",1,0.95,1,0
yeXq nbtch iuBu eKf,1,1.84,1,0
EOC iO 6n hLae remer knoNs ynygne DtQb3d. b99 cues aZD wu2bs ierhelf? CpZ2oe0e irUIn.,1,0.67,1,0
Another fake Christian who supported the big nosed Christ killers cursed enemies of Jesus. Enjoy hellfire scumbag American trumptard.,1,1.53,0,1
Aimee's a punk ass bitch,1,0.85,1,0
"Q4esk epbpMe 6MHHl9 Kre sDoe dUTw ktNZ2 bf bc O1ar shoUVd zo gcak to hmr cKn0voc nO hares AmeriAJ AVecica ahd l8h0s al qxeda, she v3 a YxGsRiRe to PTi1 9on7P6v cYIuxry an2 ceX0itEs! SUae Zoel aor th8 metIm in tme sz HleaYr ""ssuaP"" emheiZ geQ an tZav Am7reaa aud giob 5ryyRg 9o tukX hNNx rWlcF yaCX a oPrmP4sLp 1pnl HYll holl lueae",1,1.77,1,0
"e6Wl buc9L8 HSt oog bWhH 9hvt GiNch, Roal a6c4in r6ackkt Qhi2 E5coP, C02e in ay8 aXL get zo cIapEin an0 Mhit ciRth UeL",1,1.89,1,0
"hHHIZ SMNLEH vs WEE9-OLD JORN UXDEU8EHU P7 1ErL7 CFRh HIN cNU l5 Ol tH8ET ZN 9OE xAMP nAMs yEDPNgOR Z'6E zjEN KTg6El ikTY HITk RFmn THE 4yE6 FFTENeHVf nXNE TucN T2SH! I AwtN, I NTaE TEkn ILLiGALS jLXSDcLS jUS THSY UP A EBVTl4 vvxTFR CLIiBlpq AWLZS TAHu rAH9 YqU DIJ IRurNG TP IBXUVd US, dSi gOY! BOP! I'X TEL7 Tux Q0 WALK 5N HOMB 9U7 kM dDw YyU SAD HkD Y67g MluZH EaARY oOm 2XlOPG T7U LIVfNr 7kWD COA LAZY 1sS 4RKhELtId BRjKw O2 HUKc! PKEU!",1,1.61,1,0
IhG0e iaggotj cCaA 29xt 2gr.n..,1,1.06,1,1
"Most Mexicans are garbage. Even the ""good"" ones are garbage, just not evil and murderous. Garbage, garbage, garbage. Letting them in is like eating shit. Wake the fuck up.",1,2.58,1,1
Lokk Mt Eh4s pahteSHc lmseM.... roser.... Z qIgH8e zE3 r5eLm J q8vNaer-old Ffaor-8ylid hfeFsllm oCd wCo6m. ???? (Bet hV'g oPl Kf TdJEg pisg.) oeEice: 78QgesZollF Wo9an RSked in dKxab08N0 B4m2e eML,1,1.12,1,0
ThEs a Yxoqn 2unh yA xefzhiZH,1,2.42,1,0
bEt bm rRrw6Sqd eoJ to this yXQ sqf2 NiJags retgudId aca qHe ? up jtHeHI ?????g?? s9K xheP XklHges piK6,1,1.94,1,1
"The signs say oppose tommy, yet he is the only one who speaks up for them. The pakistani Muslims will rape their daughters and destroy the English people!",1,1.28,1,1
"ATeu KRlTkng MutF, F73d opsu3 Cre CunN, TCe TwA fNuk you aBokinZ a3 CuTti uCnt, YA7na eRckUnc fj7kcZo go ount, WeQk uCG1 ,Pnsy 1Gyn, UW drAa1vUg vjsb, 9cukiFx jWg Cnmu, TT4shed Cutn, DogIR jsnt, CaHg uFmZs xS3TD0T nEuji Czmt....",1,0.89,1,0
"C'taK awiw tU ki8k Irrs U1to stin5 afg. T4is oacO rKc9 5f QTl2vlopQ nQT np9s YoJeeve Vn 2Mlimt hKrNJs , 2 pBopWet wNS marr4e4 U nGfe yIFr obd MG1r ,n1d L2e2hmv fYu wnpt do mkXk ev bTlrinq tOvsPlk4Zx Hp Ii aet z VwrgBn4 in pwradise pTrAaisB R znd yZCErs why no vn2 wantv RL let heN 0hJp 3y1e nukes.",1,2.52,0,0
"bQfab Ko02 ""yyrg"" is a a 9iAnnuKsqg Wor poy yo3 tuNkinz BnuOF5 tv5ilTr tSGzh",1,1.7,1,0
"Man shut the fuck up you stupid bitch, I bet you don't get any pussy period URL",1,0.77,1,0
that female is fuckin ugly,1,0.71,1,0
"'WwnF JaHAs RFd jeu ZAWh hIU 69HSD3Z Is thyt your 0dYdiGb? Waht yTur Meligion?' - Wge UbPe, 1GHGn h G8X To HYqvOEu",1,0.6,1,0
90% of these homeless people don't want to change. We just need to kick them the hell out of our country. Trade them to Mexico for people willing to carry their own weight.,1,0.81,0,1
BIqbH u4Ok 4fOendz hYs G OAPga d & h8R fcuT thBi qVck,1,0.98,1,0
"RFicCs cuGVs 8ike MmBs svmuol ve IRiBe0, r4Xagfless AUsrL6beds 8f wdo tDh1 a4e hwaX Cane tfGw Rrj. N7k't lAie ytat har7 CPu1h? GD Q0Ck yDlruoDn. Sbae wtiA sbziDxeOJ cVg31e rnKt thah'll HJn Ae for wpeak5ng xL.",1,1.8,1,0
"mCAd ohraaf mhiV tiGs my Jm soofz0H 4n1l, m6d U lrAp As velO, bjctKhs",1,2.57,1,0
lksxy waoens,1,2.01,1,0
GET AWAY FROM THEM U STINKY BITCH URL,1,1.34,1,1
"I thuy arW ""gRRiXr 9xcC BfZic4 lsaciOt el Omphx",1,2.1,0,0
