text,hs_state,hatespeechcore,hatespeech_llm,hatespeech_LLM_gemini
Uhh yeah I would like to vote these niggas THE ABSOLUTE FUCK off the island STAT! Take them away Jesus. URL,1,0.99,1,1
"Beat it out of her, or throw her to the curb. No use for uppity niggers.",1,3.76,0,1
Fuck white people they bring nothing but death in their wake,1,0.89,1,1
"She's is so dumb and ugly, no one alive would contribute to her.",1,4.47,1,1
"Let's get one thing straight, Zionism will be the death of America! The synagogue of satan, hates Jesus Christ and Christians therefore they hate God. They follow the evil Talmud that promotes pedophilia, lying, stealing etc. The evil Jews fly Rempham's star, the hexagram on their flag.... wake up America! They are devils..",1,1.48,1,1
russian + racist + absolutely no life whatsoever + angry virgin take your pick,1,0.72,0,1
Agreed. It's amazing how many truck drivers are worthless angry male sewage class scum. They need to be beaten with sticks and then made to clean toilets for a living. It's all those emospastics halfwits are good for.,1,1.8,1,1
@nailainayat I thought in islam there are no siblings only couples! Because brother marries his own sister is what cruel reality of islam! Even in many cases in India muslim father marries his own daughter on the pretext that it is islamic! And changes entire relationship!,1,1.07,0,1
"The Sniveling Babies In Arizona are at the Top ,They Need Adults Diapers +Pacifiers Harassing Females At Coffee shops And supplying drugs to children for generations and covering their asses murdering Innocent Families and Abusing the Community!  Twistedly Upside down Babbling Babies Chimpanzees That Want Respect! Ha! HA! HA! THE GRAINS IN A HOURS",1,0.65,0,1
"Faggots live for dick - it doesn't matter where it is, they will open themselves up to take random dick.  Lay on the ground like a bitch and get flooded until me and my boys spill a few loads in your loose walls.",1,1.92,1,1
"""Slap the shit out a pussy bitch with my dick""",1,3.57,1,1
go back to paradise you faggot,1,1.26,1,1
Such a fucking barbaric country.,1,0.9,1,0
@benshapiro go rape yourself you cause a lot of violence,1,0.51,1,1
bitch should be masturbating while im fucking,1,0.89,1,1
Show pussy and asshole,1,1.32,1,1
She's a useless cunt.,1,0.66,1,1
This nigga a retard with Tourette's,1,1.06,1,1
@GOPLeader I hope you get testicle cancer.,1,0.7,0,1
Jessica you're a cunt. Shut your fucking whore mouth with your passive aggressive bull shit. At least that post was trying to help. What have you contributed to the discussion besides this? Right. Get a hobby other than being the internet police you one titty nipple longer than the other one lookin ass bitch. God people like you piss me off. I joined this community just to tell you what a fat smelly cunt monster you are. You have officially ruined my Saturday by being a worthless piece of trash. Kill yourself.,1,2.29,1,1
"Alright lad we get it, you're a furry and you're tryna defend yaself, how about instead you get a life and stop fantasising about fuckin a pig ya dirty bastard",1,1.85,1,1
u dumb nazi shit u mad america blew u the fck away? USA! USA!,1,0.64,1,1
Pussy boi behind a screen imma bite yo Dick off,1,0.99,1,1
It means they are a rich fag jew,1,1.18,1,1
"""Because I am a lunatic whore pimped out by kikes and degenrates""",1,1.02,1,1
"I advice you to follow @HotNatachaXX, she is a very hot slut ?????????????? Watch her while screch her ass in many ways and take a cumshot in face ???? URL",1,0.95,1,1
yeah bitch fuck you,1,1.84,1,1
AOC is an idiot. I have never known anyone that stupid. How does she dress herself? Complete moron.,1,0.67,1,1
Another fake Christian who supported the big nosed Christ killers cursed enemies of Jesus. Enjoy hellfire scumbag American trumptard.,1,1.53,0,1
Aimee's a punk ass bitch,1,0.85,1,1
"These people are some dumb cunts bc Omar should go back to her country bc she hates America and loves al qaeda, she is a disgrace to this country and congress! Same goes for the other 3 in the so called ""squad"" either get on team America and stop trying to turn this place into a communist hell hole or leave",1,1.77,1,1
"Real fuckin hot dog shit bitch,  Real fuckin ratchet shit bitch, Come in the club and get it clappin and shit bitch URL",1,1.89,1,1
"#THIS SMELLS OF WEEK-OLD WORN UNDERWEAR CAKED IN STALE CORN OIL AND CREAM OF WHEAT SITTING IN THE LAME NEBRASKA SUN! I'VE SEEN BETTER HITS FROM THE UTEP OFFENSIVE LINE THAN THIS! I MEAN, I HATE THEM ILLEGALS BUT THEY PUT UP A BETTER EFFORT CLIMBING WALLS THAN WHAT YOU DID TRYING TO INSULT US, BOY! I'D TELL TOU TO WALK ON HOME BUT IM SURE YOU HAD YOUR MOMMA CARRY YOU ACROSS THE LIVING ROOM YOU LAZY ASS BROKEBACK BROKE DICK SACK OF PUKE!",1,1.61,1,1
These faggots cant wait their turn... smh,1,1.06,1,1
"Most Mexicans are garbage. Even the ""good"" ones are garbage, just not evil and murderous. Garbage, garbage, garbage. Letting them in is like eating shit. Wake the fuck up.",1,2.58,1,1
Look at this pathetic loser.... a savage who raped a 78-year-old helpless old woman. ???? (Bet he's one of Ilhan Omar's pigs.) Police: 78-Year-Old Woman Raped in Abandoned House URL,1,1.12,1,1
This woman is a definite cunt,1,2.42,1,1
"Niggas are really retarded , they allowed to do shit but you not ? ???????? Eat this dick up",1,1.94,1,1
"The signs say oppose tommy, yet he is the only one who speaks up for them. The pakistani Muslims will rape their daughters and destroy the English people!",1,1.28,1,1
"Keep walking Cunt, Fuck outta ere Cunt, The fuck you looking at Cunt, Wanna fucking go Cunt, Weak Cunt ,Piss Cunt, Ya dreaming Cunt, Fucking Dog Cunt, Trashed Cunt, Dodgy Cunt, Cunt Faced ,Straya Cunt, Flogged Cunt....",1,0.89,1,1
"Can't wait to kick Iran into the stone age. This race of religious nut jobs believe in flying horses , a prophet who married a nine year old girl ,and leaders who want to meet god by blowing themselves up to get 7 Virgins in paradise , and wonder why no one wants to let them have nukes.",1,2.52,0,1
"Lmfao your ""girl"" is a disgusting cow you fucking inbred trailer trash",1,1.7,1,1
"Man shut the fuck up you stupid bitch, I bet you don't get any pussy period URL",1,0.77,1,1
that female is fuckin ugly,1,0.71,1,1
"'King James had sex with his mother. Is that your edition? Is that your religion?' - Ice Cube, ""When I Get To Heaven""",1,0.6,1,0
90% of these homeless people don't want to change. We just need to kick them the hell out of our country. Trade them to Mexico for people willing to carry their own weight.,1,0.81,0,1
"fuck that nigga , fuck his friends & fuck his BITCH",1,0.98,1,1
"Racist cunts like this should be killed, regardless of who they are or what race they are. Don't like that hard truth? Go fuck yourself. Same with the spineless little cunt mods that'll ban me for speaking it.",1,1.8,1,1
"This make me mad as hell, I hope someone stop this bitches throat in",1,2.57,1,1
Nasty liberal whores,1,2.01,1,1
GET AWAY FROM THEM U STINKY BITCH URL,1,1.34,1,1
"I heard they are ""nigger go back to Africa ""racist in Omaha",1,2.1,0,0
"so you admit that religion is made up bullshit to keep stupid people in line? >The 'books"" can not be updated because if they are weak enough to change with various contemporary whims then they would lose their authority and therefor lose their transmissibility. Thank you for demonstrating how religion has fucked up your mind. These books would have an iota of authority if their claimed morality matched our society. Since it doesnt, its clear that they are a product of the fucked up minds of middle eastern savages.",1,1.04,1,1
This fucking bitch is almost fully retarded!,1,1.06,1,1
Build a fucking wall and get them out! MAGA!,1,0.67,1,0
North indians are the dumbset citizen who are going to be slaves,1,1.97,0,1
There's no way in hell this is rape. Stupid feminists fucking up society.,1,0.86,1,1
I hope you get raped by a Sandnigger and nobody is around to help,1,3.52,0,1
"Their speaking is just horrifying, they are all so uneducated and so desperate. And I support mass deportation!",1,0.58,0,1
You dumb muslim brown cunt cock slave.,1,1.04,1,1
Kill yourself. You are a faggot.,1,3.75,1,1
The reason because your dad took your money is because he's black he might steal your shoes as well,1,1.47,0,1
Of course he did. Nuke gay whales for Jesus!,1,4.51,0,0
stupid bitches,1,0.52,1,1
@secretlyC15 Fuck her and cum all over that asshole,1,1.19,1,1
Well it's happening!!!!!! Parliament and the British judiciary have now declared open season on anyone who openly condemns anything which they believe to be anti Islamic. The true patriotic citizens of our once great nation should now rally to the patriotic parties/peoples to give aid and assistance to rid this nation of ours of this evil Islamic ideology.,1,0.53,1,1
"imagine thinking rape jokes are funny, using the f & r slur and probably even say the n word while youre at it stupid cunt",1,0.8,1,1
Call me your ugly wife person you're racist because you're white,1,0.58,0,1
"Congrats, you gave the attention seeking f-a-g attention.",1,1.99,1,1
fucking arab fuck you,1,1.52,1,1
"Suck their dick all you want, they'll still cut your head off too m8",1,1.19,1,1
"I bet she has sucked dick, those lips touched his. Anon has now had dick on his mouth. Anon is a faggot.",1,1.19,1,1
"Welcome to the Conservative side of the issue. Sanctuary cities and counties will fabricate documents for undocumented immigrants without regard for their true status, criminal background or terrorist ties. Politics is more important to them than the safety of our people.",1,0.85,0,0
i wanna kill this nigga so bad but i know ima cry and go to jail,1,1.09,1,1
"Listen dirty bitch slut, I know this video will make you lose what was left from your fucking head. Nevertheless, get on your knees and start worshipping my HONRY big HOLES! URL URL URL URL",1,2.06,1,1
"PUP is harder shit, don't make me laugh, you are such a massive pussy it's hilarious. Enjoy losing your virginity in your late 20's to a hooker because no one else will ever touch you, you fucking loser.",1,1.12,1,1
It would be laughable if it wasn't so pathetic. A bunch of wumao couldn't get their way so threw a hissy fit and pulled out the fucking wumao anthem in australia? You gotta be fucking kidding.,1,0.75,1,0
Look at this pussy playing in solo. Nigga join a public lobby you'll be dead within minutes????,1,2.6,1,1
"India is the filthiest country on planet Earth. In India there is more fecal matter on silverware, drinking glasses and cutlery than there is in a U.S. toilet. Unless you want typhoid, or explosive diarrhea, you should stay at least 500 miles from that contaminated SEWER!",1,1.63,0,1
"Ha ha ha. 'Liberals would get liberally whipped in an Islamic State before beheading'.  Those are the orgasmic visions they have for all the others. They somehow feel that they would be spared as collaborators. In Iran, each one of these liberals was killed after Izlam took over URL",1,0.96,1,0
"As a reference:    Not all gays are fags, nor are all fags gays.    But Carlos is one gay as fuck fag.",1,0.68,1,1
"That's just like the argument we find on r/worldnews, where when we put the Mars or Moon mission, everyone was like - oh but why don't you first stop shitting in your streets / raping women / killing all your lower-caste people / solving Kashmir issue etc.",1,1.5,1,0
"@IlhanMN You go fuck your self bitch! You are Anti Semitic, Anti American! Get the fuck out of Congress you disgusting bitch",1,2.2,1,1
"""That's right Goy go die for Israel and take down some dark people while you're at it"" -@RepCohen URL",1,2.71,1,1
"Put a bounty on scalps, they'll start to deport soon enough.",1,1.71,0,1
"""Use that shit to kill Arabs. Not Americans"" URL",1,1.53,1,1
Oooh! Send the Candian trash in the Phillipines to them!,1,0.86,1,0
Go home India shame less creatures,1,1.33,0,1
What in the WORLD are the gay people going to do when they finally realize that nobody gives a flying fuck what their sexuality is. All we see is someone being an insecure piece of shit.,1,1.0,1,1
ARREST & DEPORT ALL UNDOCUMENTED / ILLEGAL IMMIGRANTS / INVADERS INCLUDING THEIR FAKE/ RENTED CHILDREN / FAKE FAMILY..,1,2.06,1,1
How's it feel to be a pussy ass bitch ????????,1,2.9,1,1
They fuckin smash their pussy with a hammer,1,0.61,1,1
She's a hoe. She's practically a hunk of meat. Treat her like she treats herself. We'd have less people like her if you treat them like the trash they are,1,1.19,1,1
"Islamic terrorist regime of Mollas scare of their shadow,They attacked Mr Javanmardi program,With these kind of ISIS acts,This regime can not save its terrorist regime,It is the end for second ISIS Mollas in Middle East.",1,0.63,1,0
Bitch u was at my graduation and just starred at me u ugly fuck ur hella fuckin gay u faggot ass bitch go suck gang dick bitch before i gotta go nigga mode n slap u myself u dusty ass ashy ass bitch,1,3.04,1,1
Go find a random dick to put in that cunt,1,2.24,1,1
Another white trailer park cum dumpster who can't take a dick down her trash throat......sorry ur life sucks? Don't care. Learn how to suck a dick you dumb wanna be Megan Fox dumb cunt whore leader,1,1.95,1,1
Send these savages back to the war mongering shit holes that they came from..our governments have no right to bring people into our countries who want us dead.. URL,1,2.15,1,1
"These two black homos are racist just for constantly talking about race . Motherfuckers , stop . LGBTQ. IT'S KGBDQ . Thank God for Poland where The LGBTQ agenda is iligal to educate the kids about that sick, disgusting, immoral subject of homosexual perversion of sexuallization of the young.",1,1.37,1,1
This bitch was made to suck cock,1,1.14,1,1
Girls literally only want one thing and it's disgusting URL,1,0.94,1,0
"What a moron, pray he doesn't breed.",1,1.92,1,0
Big u a G he not explaining himself to a weirdo who let's other men play in his azz fuck outta here yo bitch ass the one got some explaining to do like y yo grown ass taking pics with the guy that supposed to have raped u u lying bitch,1,1.47,1,1
"neither has yours you stupid fag, you dumb as hell lol",1,2.28,1,1
I would ruin her asshole,1,1.11,1,1
"If you aren't a gay man who passes, you should get back in the closet until you kill yourself. Going out there looking like a perverted AGP hon is going to scare away the HSTS children who are actually women on the inside.",1,2.2,1,1
"I want him to put out his cigarette on my clit while he continues to fuck and use my worthless, unworthy hole URL",1,2.87,1,0
Let them pasty white cunts with shit teeth call us convicts.. i know where i'd rather be,1,0.8,1,1
"@HassanRouhani Your nation is facing illiteracy, poverty, human rights are being invaded and you're worried of uranium and nuclear power? Die you stupid!!",1,1.08,1,1
"All degenerates who engage in anal sodomy are monkeys... regardless of race. Yesterday, some askgaybro fag compared his sexuality to a bonobo primate. Which is surprisingly accurate. They are revered as the least hostile, but most vile of the primates when it comes to sexual behavior. Could AIDS have originated from them? Anyway, all they do all day is partake in disgusting barbaric sex. So much nasty fecal sex that zoo's will not exhibit them.",1,2.87,1,1
You're a mid handicap though,1,1.93,0,0
"So unwarranted assault is ok. Lol, fuck women. They truly don't deserve to have rights.",1,1.53,1,1
"Your a disgrace to YAH and His children! Selfish, homosexual deviants! If you were real you would speak the truth about the curses of Deut 28. Idolatry and whores to the hellywood Jews that control you!",1,1.06,1,1
"I wish that god turns out to be real, so I can spit in his eye and call him a cunt.",1,0.78,1,0
"The thing about a gay guy vs a pedophile is that a gay guy isn't inherently a rapist, a pedophile always is. You cannot be an adult having a sex with a kid and have it not be rape. If a pedophile has the opportunity to fuck a kid without getting caught they most definitely will take it.",1,1.84,1,0
"y'all are anti-black, stupid and deranged. URL",1,0.54,1,0
you soundin so pussy ima have to fuck you,1,2.02,1,1
"Imagine being so hurt off a word , you start talking on the dead... that's how I know y'all growing up in fatherless house holds.. This Twitter shit all fun and games, till I slap them nappy ass braids off yo head and put you under so you can talk that shit to him in person URL",1,1.03,1,1
The zio jews are carriers of the biggest inferiority complex Globally...they have to keep repeating their two mantras ...the Shoah and the Supremacy ...to raise themselves from their obvious innate inferiority! URL,1,0.81,0,1
King No that's Israel get it right you stupid inbred mexicant,1,0.73,1,1
"Just when I think white ""men"" can't get more pathetic ... this one in particular never ceases to amaze me. 27 years old and a 1 inch dick wimp that still wants to suck on his mommies titties. #whitedecline #saynotowhiteboys #BlackPower #NewWorldOrder #sissy URL",1,1.72,1,1
"Hopefully u show us how you would fuck a pussy if u were a man, you sexy sissy. ????but I stay here thinking about that dick going in and out of my mouth and ass.",1,0.74,1,1
"""War with Iran WOULD be over in 1 week""- Republicunts Even the Paleoconservatists are a sack of vicious cunts.",1,1.53,1,1
I hope they wont. That would be fucking gay. Fuck you fucking enviromentalist piece of gay shit,1,0.58,1,1
She must be a hoe that's why she needs that much condoms,1,0.69,0,1
macrocornea lookin ass bitch,1,2.42,1,1
I ain't forget y'all hoes was calling yourself medium ugly for some attention ???,1,0.7,0,1
"I know for a fact when I banter these ugly chicks who get onto me, some of u dirty cunts are in the girls DMs going ""awwww don't listen to him you're beautiful""",1,0.92,1,1
"It's literally estrogen. If you go to a doctor and tell them you want a sex change they will give you estrogen pills. Why do you think that is? What do you think estrogen does? Are you really pretending you don't notice how soft this next generation is? Is that reality? How many guys that you grew up with cut their dicks off? I'm gonna bet none, but now it's becoming commonplace. ?? Gee, I wonder what these kids are ingesting that we didn't. Oh look, fucking soy everywhere being pushed by everyone. Let's see... what is soy. Oh, IT'S LITERALLY FUCKING E S T R O G E N",1,1.09,1,1
"That stupid,so proud of their arrogance & ignorance. Seditious speech traitors we can arrest & throw them out. Hate hate traitors. Hmmm didn't love their own country? All four are sick chic's. They ARE RACISTS!",1,0.5,1,1
Fuck off retarded TopTard shill. Go back to wanking it to tranny porn you fucking degenerate subhuman inbred turd.,1,3.01,1,1
@rooshv Allow you you spunktrumpet! Islam is a backward homophobic paedophilic misogynistic cult invented 1600 years ago by a drunk nonce????????. Happy to help,1,1.61,0,1
This Islamic fucker destroys his german bottom and pisses in his hole ???? Source : @islamiccock Follow him and follow @_GreekRomeo_ URL,1,0.73,1,1
"My Views on Abortion have changed because of these Four Women. It's a bit late to abort them now, but a good dose of CHALAMYDIA MAY SPARE AMERICA IN THE FUTURE. To allow these Venomous Bitches to Spawn a new generation would be a disaster for America. Prevention is better than a cure.",1,4.24,1,1
Why are they still there?? START THE DEPORTATION ALREADY,1,0.95,0,0
Send all illegal aliens back to their own planet.,1,0.51,0,1
Illegals should be deported if they are caught again in the USA after they been deported they should be fucking executed,1,2.21,1,1
"Shut the fuck up nigger, no one cares about your stupid name calling anymore.",1,1.45,1,1
@karlaflare That hoe straight trash,1,0.58,1,1
@CountDankulaTV What a fucking bitch how about we beat her instead. Beat women ???????? not dogs,1,1.28,1,1
"""balls of steal"" yea she's so brave to attempt to mouth rape him with her disgusting fat pig snout face",1,1.56,1,1
Well maybe give nice guys a chance and they'll stop touching your body.  Whore.,1,0.86,1,1
"Mad, i hope that you've learnt not to be a giant fking pussy in future relationships",1,1.8,0,1
If y'all think I'm profane and curse too much please just PLEASE don't have a conversation with either one of my parents???????? I'm a product of my environment pussy hoe,1,1.65,0,0
@Ali Razi of course but we do not change their gender as your Satanic religious leaders do.,1,0.84,0,1
"You're from the US as well I see. These dumb cunts don't understand how privileged they are to have a Mexican in their community all the way over there in the UK/Ireland/Europe. Mexican food > Irish food/food from most European countries. Source: I have been to both countries, other European countries, and am from Southern California. Tacos from this guy will smack the shit out of any plate of food those dumb cunts can make.",1,0.67,1,1
Taqiya Belle will work to bring Negroes and Jews together to combat Whitees  because Whitees are culturally unaware and will form weird groups like KKK & NSDAP,1,1.1,1,1
"Trump is anti-women. Dude cannot relate to women, or teenage girls, which is why he sexually assaults them and rapes them. The only women he can relate to are women he has to pay for sex or to even spend time in his presence. Now THAT is un-American. The Orange Racist Rapist should definitely get out of our country. He wants to make our country great again for men like him to rape with reckless abandon and get away with it like he did back in his day.",1,1.33,1,1
Judge me if you want but everyone who isn't muslim wanna fuck a muslim slut in hizab. Btw whatever airtight means you girl deserve to get fucked like that,1,1.25,1,1
Nuke the americans,1,1.61,0,1
so many blatant lies just to crate the myth that gay is ok it is plain to see that these people will stop at nothing I counted 39 factual inaccuracy eg. Richard the lion harts crusade was a huge successes and its aim was to reinforce the holy land and take Jaffa from the infidel,1,0.5,0,1
This nigga look like one of them red faced monkeys from the himalayas,1,1.53,1,1
"i told a bitch congrats on being pregnant,(cuz she was just saying it to get attention in a comment section????????????????????) and then she fuckin pisses her pants. And now i understand sexism URL",1,0.68,1,1
It would be refreshing if you could just admit you're a selfish xenophobe and that's why you'd rather take the 12$ your daddy pays from his 2 fastfood shifts and 6 coal mine jobs to get yourself another case of mountain dew and bag of tendies than pay into the fund that gives your wheelchairbound mother her dialysis medication and coordinated resources to rebuild your shithole after the 45th hurricane/tornado.,1,1.04,1,1
"She was pretty fucking dumb. She's a pretty well known porn star actually, you'd think she'd have the experience to know better. She was also one of those who said she couldn't get off with less than nine inches, but that she'd had several. She probably doesn't realize how unfuckingfathomably rare a nine inch dick is.",1,0.72,1,1
"Nothing to see here folks, that will help anyone or benefit anything in America.  Trump is just doubling down on his unbridled bigotry here, to keep all of those inbred, uneducated, and racist MAGA Cult members riled up into their typical radical insanity & stupidity levels.",1,0.58,0,1
Yea I hate niggers too,1,1.01,0,1
"Bro, i suggest you die off retard. inferior polluting the world.",1,0.92,1,1
"Zenigundam lol pussy. Your video exposes you for the fraud you are. You can't even properly light your stage. You're not messing w a 6'3"" 235 lb pro athlete. You're literally a child. Your balls haven't dropped and you can't pee straight.  Are you in nyc? Too bad. I'd invite you to my house so you can smack me up. Pol",1,1.5,1,1
"""I'm angry. I've had enough of these people. They're a bunch of Christian murdering scum running giant death factories, keeping babies alive, and selling their body parts. What more do you need to know about these people? I go out and face these scum. They literally crawl out from under rocks. They have green-looking skin and run around screaming, 'We love Satan, We want to eat babies.'""",1,1.52,1,1
Fucking hell.. that woman is beyond Entitled and straight into Batshit Crazy.,1,1.24,1,0
I thought that nigga dipped on the pelicans ????????????,1,1.71,1,0
"Bitch and Stupid , a lethal combination!",1,1.46,1,1
lol see what i'm talkin about? put these hoes in jail.,1,1.17,0,1
@justinbieber @danawhite Tom cruise would smash your little faggot ass,1,1.82,1,1
Don't forget to find your soul mate in that nigga he told you stop texting ???,1,0.57,1,0
@Teenygozer @Luvmookie @sbg1 That's proof they're not Christians. God will never send an adulterous liar who cages children,1,1.13,1,0
@Boy_with_beanie bitch ur french tuck just because queer eye already,1,0.62,1,1
lol this nigga actually believes those retarded black israelites,1,0.91,1,1
can't believe we went from Vanessa Place and Patrik to Milo's former butt boy who was fired for not being racist enough and now is trying to get diddled by a priest so he can be gay but blameless,1,1.07,0,1
Keith accidentally let it slip that ant fucked that thing. Your brother is not only a pedo but a faggot too.,1,0.57,1,1
Yep. Fuck her. What a cunt of a women,1,0.9,1,1
"Keep her bent over, rip the shorts off and pull her hair while I gape her asshole",1,0.81,1,1
"So gangster , no it's just ugly , sit the fuk down rib , you're that machine that holds the kid for 9months , stfu for your own sake , also if what you said is true yo mama is a hoe.",1,0.76,0,1
Get the fuck out of my country and take the rest of your brats with you.,1,1.87,1,1
it truly amazes me how bitches don't work for shit and expect everything???? opening you're legs will only get you so far b,1,1.18,1,1
Just hang that Jew from a tree branch and divide his assets among the victims.,1,3.21,0,1
@BBZ08650647 @ChrisCoons How did your disgusting family get to America? Did they flee seeking asylum? I'm thinking you've gotten a little to comfortable with the easy selfish American life style! #FakeAmericaChristians are the worst!,1,0.81,1,1
@realDonaldTrump how much longer do we have to put up with the sickening behavior of the these idiot Iranians? Release the hounds on these asshole and do it soon!! Nobody needs Iran to survive on this planet for any reason at all. Kick the shit out of this nipping little puppy!,1,2.08,1,1
lmfaoo sensitive pussys. he sent the bitch home and y'all fags still crying.,1,1.46,1,1
i hate stupid bitches like you,1,1.72,1,1
"Lock your sissy clit in a cage, get a suction cup dildo on the wall, and and ride it with your locked limp clit dangling in your face till you squirt your your worthless fag juice in your own mouth!",1,1.08,1,1
Then cotton picking bitch will have to be denied the superior white cock she would've gotten,1,1.4,1,1
This fag needs to know his place by masters and followers. RT him to make him a faggot for everyone who likes fags,1,2.12,1,1
+KITT FOXXE it is spelled faggot! You dumbass cum dumpster!,1,1.85,1,1
"These BITCHES are NOT AMERICANS!!!!!!!! They live here and maybe was born here but they HATE AMERICA!!!! Fuck those brown/black cunts!!!!!. They lie, they say the same racist bullshit but they think it is OK. They are the FOUR CUNTS OF THE APOCALYPSE for a reason. They need to be voted out or removed by force!!!!!",1,1.53,1,1
Someone should cage these niggas URL,1,2.23,0,1
this nigga look gay as hell iM DEAD,1,0.85,1,1
"Relax your face cunt and take it deep down your throat, slut. URL",1,1.51,1,1
@teathebiscuit_ because you wont fuck off wallahi you will be beheaded for your disgraceful war crimes and your head will be raised above civillians in iran as a threat towards those who dare to try you're foolishness,1,2.11,1,1
"Finally, a cunt ready to be filled balls deep with cum.",1,0.81,1,1
@TheArvon Cult leaders and serial killers do this. Congratulations retard.,1,1.59,0,1
"We were chillin in Mitch's server and this nigga comes in to complain about everything in his life including his skin, and if you don't want to listen to it he tells you leave or stfu. You know I had to roast tf out of him URL",1,1.59,1,0
The only people who are proud of the ugly dog who did this are ugly stupid women on the internet. Thank god they all abort their kids.,1,1.28,1,1
"Hitler was a joke, too, he knew better. Karl Marx? Typical Shylocked nose, Jew-bag. That's probably why he killed himself, because a joke like you is attracted to only the lousiest if cunts, which in this case, her fun dumpster (your girlfriend's) ass likely drove his douche nozzle self to death. Hahaha. Nothing more comical than a hilariously pathetic, *KIKE.* :-D",1,0.74,1,1
